URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/country,5.0.0,draft,"2.16.840.1.113883.4.642.3.3297",CountryValueSet,Country ValueSet,"This value set defines a base set of codes for countries.             Note: The codes for countries are taken from    [ISO 3166](https://www.iso.org/iso-3166-country-codes.html).","StructureDefinition/DIPSPatient","Other"
http://hl7.org/fhir/ValueSet/data-absent-reason,4.0.1,active,"2.16.840.1.113883.4.642.3.5",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","StructureDefinition/NoImplVitalSignsObservationGCS,StructureDefinition/NoImplVitalSignsObservationHeartRate,StructureDefinition/NoImplVitalSignsObservationConsciousness,StructureDefinition/NoImplVitalSignsObservationPulse,StructureDefinition/NoImplVitalSignsObservationBodyTemp,StructureDefinition/NoImplVitalSignsObservationBodyMassIndex,StructureDefinition/NoImplVitalSignsObservationBodyHeight,StructureDefinition/NoImplVitalSignsObservationOxygenSaturation,StructureDefinition/NoImplVitalSignsObservationNews2Score,StructureDefinition/NoImplVitalSignsObservationBodyWeight,StructureDefinition/NoImplVitalSignsObservationQSOFAScore,StructureDefinition/NoImplVitalSignsObservationRespirationRate,StructureDefinition/NoImplVitalSignsObservationBloodpressure","THO"
http://hl7.org/fhir/ValueSet/days-of-week,4.0.1,active,"2.16.840.1.113883.4.642.3.512",DaysOfWeek,DaysOfWeek,"The days of the week.","StructureDefinition/DIPSEncounterPractitionerReference,StructureDefinition/DIPSLocation,StructureDefinition/DIPSPractitionerRole,StructureDefinition/DIPSHealthcareService,StructureDefinition/DIPSEncounterLocation,StructureDefinition/DIPSLocationReference","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/diagnosis-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.49",DiagnosisRole,DiagnosisRole,"This value set defines a set of codes that can be used to express the role of a diagnosis on the Encounter or EpisodeOfCare record.","StructureDefinition/DIPSHospitalStayEncounter,StructureDefinition/DIPSR4Encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-admit-source,4.0.1,draft,"2.16.840.1.113883.4.642.3.257",AdmitSource,Admit source,"This value set defines a set of codes that can be used to indicate from where the patient came in.","StructureDefinition/DIPSHospitalStayEncounter,StructureDefinition/DIPSR4Encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-diet,4.0.1,draft,"2.16.840.1.113883.4.642.3.255",Diet,Diet,"This value set defines a set of codes that can be used to indicate dietary preferences or restrictions a patient may have.","StructureDefinition/DIPSHospitalStayEncounter,StructureDefinition/DIPSR4Encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-discharge-disposition,4.0.1,draft,"2.16.840.1.113883.4.642.3.259",DischargeDisposition,Discharge disposition,"This value set defines a set of codes that can be used to where the patient left the hospital.","StructureDefinition/DIPSHospitalStayEncounter,StructureDefinition/DIPSR4Encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-location-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.262",EncounterLocationStatus,EncounterLocationStatus,"The status of the location.","StructureDefinition/DIPSHospitalStayEncounter,StructureDefinition/DIPSR4Encounter","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/encounter-participant-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.250",ParticipantType,Participant type,"This value set defines a set of codes that can be used to indicate how an individual participates in an encounter.","StructureDefinition/DIPSHospitalStayEncounter,StructureDefinition/DIPSR4Encounter,StructureDefinition/DIPSAppointment","THO (V3),THO"
http://hl7.org/fhir/ValueSet/encounter-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.261",EncounterReasonCodes,Encounter Reason Codes,"This examples value set defines the set of codes that can be used to indicate reasons for an encounter.","StructureDefinition/DIPSHospitalStayEncounter,StructureDefinition/DIPSR4Encounter,StructureDefinition/DIPSAppointment","SCT"
http://hl7.org/fhir/ValueSet/encounter-special-arrangements,4.0.1,draft,"2.16.840.1.113883.4.642.3.253",SpecialArrangements,Special arrangements,"This value set defines a set of codes that can be used to indicate the kinds of special arrangements in place for a patients visit.","StructureDefinition/DIPSHospitalStayEncounter,StructureDefinition/DIPSR4Encounter","THO"
http://hl7.org/fhir/ValueSet/encounter-special-courtesy,4.0.1,draft,"2.16.840.1.113883.4.642.3.252",SpecialCourtesy,Special courtesy,"This value set defines a set of codes that can be used to indicate special courtesies provided to the patient.","StructureDefinition/DIPSHospitalStayEncounter,StructureDefinition/DIPSR4Encounter","THO (V3)"
http://hl7.org/fhir/ValueSet/encounter-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.246",EncounterStatus,EncounterStatus,"Current state of the encounter.","StructureDefinition/DIPSHospitalStayEncounter,StructureDefinition/DIPSR4Encounter","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/encounter-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.248",EncounterType,Encounter type,"This example value set defines a set of codes that can be used to indicate the type of encounter: a specific code indicating type of service provided.","StructureDefinition/DIPSHospitalStayEncounter,StructureDefinition/DIPSR4Encounter","THO"
